foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,fold,1,255.0,29.0,71.0,0.437125005352665,0.8732394366197183,0.7852272727272727,0.8050045773573391,0.8328912466843501,0.7852272727272727,0.9011363636363636
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,fold,2,255.0,29.0,71.0,0.47627534832752927,0.8169014084507042,0.6602272727272727,0.6844444444444444,0.7526881720430108,0.6602272727272727,0.8988636363636363
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,fold,3,255.0,29.0,71.0,0.4516970989569812,0.8169014084507042,0.7488636363636363,0.7433972755073672,0.738562091503268,0.7488636363636363,0.8613636363636363
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,fold,4,255.0,29.0,71.0,0.3988362269502291,0.8591549295774648,0.8426136363636363,0.8139412997903563,0.7955882352941177,0.8426136363636363,0.9340909090909091
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,fold,5,255.0,29.0,71.0,0.33163043751683036,0.8732394366197183,0.8220238095238095,0.8142981691368789,0.8073863636363636,0.8220238095238095,0.9476190476190476
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,summary_mean,mean,,,,,0.847887323943662,0.7717911255411256,0.7722171532472772,0.785423221832222,0.7717911255411256,0.9086147186147185
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,4,0.0001,0.0001,5,summary_std,std,,,,,0.025817327858906107,0.0643301541194665,0.051227659025867185,0.03494701561038069,0.0643301541194665,0.03017962270938879
