foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,fold,1,337.0,38.0,94.0,1.1012285389798753,0.48936170212765956,0.5003787878787879,0.3602053140096619,0.34637214296671265,0.5003787878787879,0.7014947718981706
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,fold,2,337.0,38.0,94.0,0.9291803684640438,0.574468085106383,0.5339591567852437,0.5230950279493969,0.5248015873015873,0.5339591567852437,0.7346268011263418
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,fold,3,337.0,38.0,94.0,1.0155137472964348,0.4574468085106383,0.5263833992094862,0.47080847080847077,0.5381122145828029,0.5263833992094862,0.7175134303846796
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,fold,4,337.0,38.0,94.0,0.8034212056626665,0.6276595744680851,0.6493506493506493,0.6023242630385487,0.5903540903540904,0.6493506493506493,0.8107679966232597
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,fold,5,338.0,38.0,93.0,0.7754078731741957,0.6774193548387096,0.6523495827843654,0.6480069512327576,0.6443181818181819,0.6523495827843654,0.7993262775871471
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,summary_mean,mean,,,,,0.565271105010295,0.5724843152017065,0.5208880054077671,0.5287916434046751,0.5724843152017065,0.7527458555239198
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,32,0.0001,0.0001,5,summary_std,std,,,,,0.0823922955929668,0.06495472830887389,0.10111661435558848,0.10051465931597754,0.06495472830887389,0.04411938817256695
