foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,fold,1,255.0,29.0,71.0,0.5457787454967767,0.7323943661971831,0.6943181818181818,0.6641772467015186,0.654891304347826,0.6943181818181818,0.8238636363636364
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,fold,2,255.0,29.0,71.0,0.5873985055466773,0.7887323943661971,0.6420454545454546,0.6570048309178744,0.6893939393939394,0.6420454545454546,0.8534090909090909
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,fold,3,255.0,29.0,71.0,0.5618397459177904,0.7323943661971831,0.6943181818181818,0.6641772467015186,0.654891304347826,0.6943181818181818,0.7795454545454545
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,fold,4,255.0,29.0,71.0,0.5193309070358814,0.8309859154929577,0.8465909090909092,0.7911764705882353,0.7703900709219859,0.8465909090909092,0.9204545454545454
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,fold,5,255.0,29.0,71.0,0.5193799591400254,0.7605633802816901,0.775,0.7085245109876841,0.6974358974358974,0.775,0.8238095238095238
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,summary_mean,mean,,,,,0.7690140845070422,0.7304545454545455,0.6970120611793662,0.693400503289495,0.7304545454545455,0.8402164502164503
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,rotation,50,32,0.0001,0.0001,5,summary_std,std,,,,,0.03737042017301858,0.0719719297899254,0.050510001102149094,0.04225079239650292,0.0719719297899254,0.046539809124275126
