foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,fold,1,255.0,29.0,71.0,0.4657635201870556,0.8450704225352113,0.7448863636363636,0.7616722612145255,0.7858090185676392,0.7448863636363636,0.8999999999999999
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,fold,2,255.0,29.0,71.0,0.6019676965726933,0.7887323943661971,0.6863636363636363,0.6904969485614647,0.6952380952380952,0.6863636363636363,0.8397727272727272
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,fold,3,255.0,29.0,71.0,0.46642170489673884,0.8169014084507042,0.7710227272727272,0.7535380507343123,0.7413967611336032,0.7710227272727272,0.8579545454545454
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,fold,4,255.0,29.0,71.0,0.5134058015447267,0.8309859154929577,0.7801136363636363,0.7679738562091503,0.7583857442348009,0.7801136363636363,0.9227272727272728
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,fold,5,255.0,29.0,71.0,0.44072090781910317,0.8028169014084507,0.8505952380952382,0.7633333333333333,0.7478956228956228,0.8505952380952382,0.9202380952380952
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,summary_mean,mean,,,,,0.8169014084507044,0.7665963203463203,0.7474028900105572,0.7457450484139523,0.7665963203463203,0.8881385281385281
AutonLab/MOMENT-1-small,linear_probe,concat,raw,split,acceleration,50,8,0.0001,0.0001,5,summary_std,std,,,,,0.0199185008784943,0.05322919291703198,0.028832221553929314,0.029459782033452356,0.05322919291703198,0.03351949128188788
