lr,batch_size,epochs,weight_decay,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,roc_auc_mean,roc_auc_std
0.001,16,30,0.0,0.5566460764127201,0.10274035692330666,0.47692625007842404,0.05857440135934254,0.4675254437390596,0.07496369025717019,0.4926414138036833,0.06096748856522088,0.47692625007842404,0.05857440135934254,0.7052801440533899,0.041380667103254554
0.001,32,30,0.0,0.6120338595287119,0.02784990129837646,0.48426955894347196,0.04328104051686307,0.48896953729582304,0.04594154996589593,0.5482957320808552,0.05664917933080347,0.48426955894347196,0.04328104051686307,0.6938562103609885,0.053070023271410825
0.0005,16,30,0.0,0.6227636696408145,0.043295808167509414,0.48717485413137585,0.05627047664543,0.49243153102197645,0.06974278514289725,0.5469265554180165,0.06809326100381653,0.48717485413137585,0.05627047664543,0.7051800486291413,0.041797883028249924
0.0005,32,30,0.0,0.5928620452985587,0.050620953096749785,0.5149557688688123,0.06055794474320735,0.509322207994509,0.05194489153939322,0.5404927967694672,0.055536588813270636,0.5149557688688123,0.06055794474320735,0.6966819700776014,0.046338136686661896
