lr,batch_size,epochs,weight_decay,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,roc_auc_mean,roc_auc_std
0.001,16,30,0.0,0.7076923076923078,0.01884222879063984,0.5807848673066063,0.039403358319474675,0.5719298995330961,0.05529313283605982,0.6312514603818951,0.04259032547633109,0.5807848673066063,0.039403358319474675,0.6304856013551665,0.07983452605825253
0.001,32,30,0.0,0.6846153846153846,0.030982169163063015,0.5641911349520046,0.04361208560096619,0.5493772407765108,0.06124660559405669,0.6026322433491857,0.041966826516434734,0.5641911349520046,0.04361208560096619,0.6290231507622812,0.05139215988756516
0.0005,16,30,0.0,0.7076923076923076,0.04543601319658809,0.5902484472049689,0.03813037524355193,0.590593262790807,0.050916148391116384,0.6380054205054204,0.05526735177708459,0.5902484472049689,0.03813037524355193,0.6899816487859967,0.05152646121668428
0.0005,32,30,0.0,0.6846153846153845,0.033036150581346464,0.5692504234895539,0.04994838694498466,0.5588945997246899,0.07002256425240133,0.5844469572573021,0.05230955441891683,0.5692504234895539,0.04994838694498466,0.6417913608130998,0.04463596728982451
