lr,batch_size,epochs,weight_decay,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,roc_auc_mean,roc_auc_std
0.001,16,30,0.0,0.5715854495538777,0.06125868735586004,0.4838968881360185,0.04749828514650138,0.47902796971936557,0.05485022724340132,0.5096002141358731,0.06537917034322827,0.4838968881360185,0.04749828514650138,0.6622893161523226,0.05231844226815454
0.001,32,30,0.0,0.6013269274765499,0.011164493250972329,0.4297244180939833,0.0370580673044673,0.42374881696843447,0.05168495410788127,0.5522701947452695,0.08792636676239504,0.4297244180939833,0.0370580673044673,0.6500062454764408,0.03996111436719244
0.0005,16,30,0.0,0.6055822466254861,0.02956142814955497,0.43284208545078107,0.06841234179200356,0.4029320018948229,0.09295566454822692,0.4980863051697457,0.174030551094938,0.43284208545078107,0.06841234179200356,0.6335949591168433,0.07190356344163841
0.0005,32,30,0.0,0.5970487302676732,0.028357131498310914,0.4660337850555242,0.043391525979179085,0.4625331940343759,0.04042962642276506,0.5145298300466508,0.0568290357857308,0.4660337850555242,0.043391525979179085,0.6604867413926458,0.028580576018602446
