lr,batch_size,epochs,weight_decay,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,roc_auc_mean,roc_auc_std
0.001,16,30,0.0,0.7282051282051283,0.01495115870473153,0.5651383399209486,0.049977357431531165,0.538941133916965,0.0836691895430278,0.621094581217869,0.13254546216603538,0.5651383399209486,0.049977357431531165,0.564380293619424,0.0679055177750777
0.001,32,30,0.0,0.7128205128205128,0.035897435897435895,0.5424040090344437,0.04148537726417805,0.5137777092560525,0.06776729239999725,0.5897888878759032,0.1579614260404084,0.5424040090344437,0.04148537726417805,0.5975931677018634,0.07128030584451395
0.0005,16,30,0.0,0.6846153846153846,0.04336290903919938,0.5721739130434782,0.04680322590417856,0.546681827882491,0.07419320699447979,0.565913425208209,0.1077760762260348,0.5721739130434782,0.04680322590417856,0.62235036702428,0.05470654376171341
0.0005,32,30,0.0,0.7256410256410256,0.051024996774698426,0.5927922077922078,0.044613447996549815,0.5859844336177635,0.0648132448817885,0.6942463035505112,0.08445810596970957,0.5927922077922078,0.044613447996549815,0.6646710897797854,0.06507368952131233
