foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,fold,1,255.0,29.0,71.0,0.4888602209762788,0.8309859154929577,0.8022727272727272,0.7767295597484276,0.7607843137254902,0.8022727272727272,0.8818181818181818
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,fold,2,255.0,29.0,71.0,0.49825926229987344,0.8309859154929577,0.7801136363636363,0.7679738562091503,0.7583857442348009,0.7801136363636363,0.8738636363636364
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,fold,3,255.0,29.0,71.0,0.5831450526143463,0.6338028169014085,0.6971590909090909,0.6055555555555556,0.6376984126984127,0.6971590909090909,0.8079545454545455
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,fold,4,255.0,29.0,71.0,0.3756331461416164,0.8591549295774648,0.8426136363636363,0.8139412997903563,0.7955882352941177,0.8426136363636363,0.9363636363636363
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,fold,5,255.0,29.0,71.0,0.4524190610563251,0.8309859154929577,0.7952380952380952,0.7679738562091503,0.7510121457489879,0.7952380952380952,0.9095238095238095
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,summary_mean,mean,,,,,0.7971830985915493,0.7834794372294371,0.746434825502528,0.7406937703403618,0.7834794372294371,0.881904761904762
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,acceleration,50,16,0.0001,0.0001,5,summary_std,std,,,,,0.08241543007508614,0.04785569579557205,0.07245650196104758,0.05374858272218296,0.04785569579557205,0.043039243738300176
