foundation_model,train_mode,reduction,source,raw_mode,sensor_filter,epochs,batch_size,lr,weight_decay,cv_folds,row_type,fold,n_train,n_val,n_test,test_loss,accuracy,balanced_accuracy,f1,precision,recall,roc_auc
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,fold,1,255.0,29.0,71.0,0.4944496608116257,0.8450704225352113,0.7448863636363636,0.7616722612145255,0.7858090185676392,0.7448863636363636,0.8886363636363636
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,fold,2,255.0,29.0,71.0,0.4430233685063644,0.8732394366197183,0.7852272727272727,0.8050045773573391,0.8328912466843501,0.7852272727272727,0.9136363636363636
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,fold,3,255.0,29.0,71.0,0.47978609968239155,0.8028169014084507,0.7619318181818182,0.739517819706499,0.7259803921568628,0.7619318181818182,0.8568181818181818
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,fold,4,255.0,29.0,71.0,0.4967892430198025,0.8873239436619719,0.8607954545454546,0.8453159041394336,0.8328092243186582,0.8607954545454546,0.9363636363636363
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,fold,5,255.0,29.0,71.0,0.4655606683710931,0.8591549295774648,0.8130952380952381,0.7982954545454546,0.7864923747276689,0.8130952380952381,0.9011904761904762
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,summary_mean,mean,,,,,0.8535211267605634,0.7931872294372294,0.7899612033926503,0.7927964512910358,0.7931872294372294,0.8993290043290043
AutonLab/MOMENT-1-small,linear_probe,concat,preprocessed,split,both,50,16,0.0001,0.0001,5,summary_std,std,,,,,0.02900177504503379,0.040842223719318504,0.03661886110886299,0.03939940603256311,0.040842223719318504,0.026462169878186823
